N,P,K,temperature,humidity,ph,rainfall,label
16,73.0,20,18.41645629,34.80541018,4.684079249,163.27474730000003,pigeonpeas
32,73.0,19,20.0467711,65.84395319,7.177251532000001,46.05333124,lentil
82,14.0,54,29.09588297,94.16748386,6.1590508160000015,26.70581328,watermelon
9,77.0,20,18.13027797,62.45851612,6.078724107,50.6128521,lentil
29,75.0,25,19.95991719,59.33157782,5.982854522999999,195.787103,pigeonpeas
0,76.0,22,28.49584395,62.44616219,7.841496029,53.14531023,lentil
9,67.0,21,29.94413861,67.31323084,7.52178027,40.37113729,lentil
63,56.0,18,22.02720976,65.35549924,6.272417541,83.73280082,maize
87,48.0,38,22.75088787,80.94023552,5.521466996,110.4317855,jute
61,38.0,17,26.10018422,71.57476937,6.931756557999999,102.2662445,maize
59,55.0,16,31.74379487,62.51007687,7.332375138,68.97097538,blackgram
82,24.0,55,29.34033587,90.01506395,6.541150335,21.44532907,muskmelon
39,75.0,25,22.99774444,50.24218572,4.603563116,159.689339,pigeonpeas
28,36.0,28,32.13409675,50.52559148,6.097869767000001,98.63333684,mango
28,38.0,25,32.13409675,50.52559148,6.097869767000001,98.63333684,mango
31,36.0,26,32.89300162,52.61323969,4.650536197,94.49161372,mango
101,72.0,51,28.22776705,80.64303840000002,5.758054257,98.00403016,banana
4,48.0,24,28.22471276,92.35916228,6.428054409,44.01206619,mungbean
39,60.0,25,34.89814946,63.59948557,6.97297656,64.72797143,blackgram
107,5.0,54,26.56608303,91.33617236,6.285312759,116.3796525,muskmelon
93,47.0,35,23.61475336,86.14290267,6.987332927000001,150.2355238,jute
80,16.0,46,28.57819995,81.40697437,6.2125672110000005,27.598717800000006,watermelon
21,21.0,34,31.27180992,52.23810152,6.811291098,89.74409017,mango
35,72.0,22,34.03619494,64.28791388,7.741418772,66.85510868,blackgram
49,60.0,54,25.62446619,93.18240298,6.762522087000001,97.26336657,papaya
45,61.0,52,23.16855863,90.78821158,6.656458831,161.68920930000004,papaya
102,87.0,48,26.4020225,84.41007614,5.720726906,111.0162259,banana
68,57.0,24,19.97215954,57.68272924,6.596060648,60.65171481,maize
21,18.0,42,19.54128063,90.29751796,6.902751061,104.3739878,pomegranate
40,64.0,21,29.02328049,90.20396783,6.617703177999999,126.8069869,blackgram
5,55.0,19,33.50876355,45.70976142,7.322097972000001,126.6738117,pigeonpeas
19,31.0,38,23.64124821,90.28597873,5.012139669,263.1103304,pomegranate
8,77.0,17,22.47253208,62.56532471,5.667419697000001,96.74706956,pigeonpeas
25,58.0,80,17.48042641,15.7559405,7.228963452,66.96980581,chickpea
114,23.0,55,27.82054812,93.03555162,6.528404377999999,26.32405487,muskmelon
28,56.0,19,24.70626432,55.26854183,6.0521848810000005,53.12442925,lentil
27,27.0,38,24.32770134,90.88292835,6.610251186,110.4906459,pomegranate
13,61.0,24,17.5862944,50.5449521,6.334771461,71.40654520000002,pigeonpeas
31,27.0,38,24.96273236,92.40501423,6.4973666770000005,109.4169192,pomegranate
31,25.0,36,24.96273236,92.40501423,6.4973666770000005,109.4169192,pomegranate
14,37.0,19,27.96235681,83.97586797,6.581351374,48.9366954,mungbean
104,87.0,48,28.96361426,93.88482153,6.469983276000002,23.56130173,banana
20,30.0,30,27.58258929,48.56916221,6.720041791,95.8445641,mango
34,38.0,33,35.37775595,45.58110023,6.454045329,97.41586402,mango
39,145.0,201,21.77466746,80.54942557,6.400719746,69.39630398,grapes
77,54.0,18,19.39851734,52.35750641,5.696205468,60.95197486,maize
12,39.0,25,27.25373364,52.66319725,5.566704378,91.87312479,mango
22,36.0,28,30.764551500000003,47.93791463,5.956027059,90.38503469,mango
20,32.0,27,28.70595247,50.44030129,5.445008416,95.8946444,mango
78,14.0,48,27.30008597,90.80015308,6.031665834,25.09484511,muskmelon
39,16.0,26,35.53845018,52.94641947,4.934964765,91.54560427,mango
42,55.0,51,29.20300896,18.53997144,6.839443833,209.4083305,papaya
24,61.0,18,22.6371424,65.44544859,6.233269045,38.30411077,lentil
89,58.0,19,25.37548751,57.2625565,5.983952675,101.7004306,maize
22,51.0,25,27.32220619,51.27868781,4.371745575,36.5037914,mothbeans
109,21.0,55,28.27973674,90.38971208,6.224535448999998,21.58992507,muskmelon
15,28.0,27,33.80398664,46.12866113,4.507523551,90.82549241,mango
31,19.0,25,22.64236876,24.59396123,5.946999529,122.3886015,mango
95,12.0,51,25.76484262,84.17269959999999,6.681606702000001,44.22066914,muskmelon
22,62.0,24,34.6455408,54.32342534,4.828936119,180.9009998,pigeonpeas
0,65.0,22,28.49584395,62.44616219,7.841496029,53.14531023,lentil
80,18.0,52,29.70931288,91.14849627,6.37466756,209.84539930000005,muskmelon
118,21.0,51,24.42568931,86.33904774,7.013481515,109.66239740000002,watermelon
110,26.0,45,26.73690828,87.82430156,6.747537642,47.46447019,watermelon
56,73.0,15,30.20157245,60.06534859,7.152272256,66.37171179,blackgram
23,48.0,22,28.77653519,86.69133979,6.462391607000001,56.12443230000004,mungbean
25,55.0,16,33.15122581,32.45974539,4.807776748999999,105.03802749999998,pigeonpeas
29,74.0,24,21.81167649,23.20591245,5.794158503999999,130.0608093,kidneybeans
49,68.0,15,28.56840626,61.53278622,7.127064207,63.49726331,blackgram
17,35.0,23,27.96235681,83.97586797,6.581351374,48.9366954,mungbean
91,89.0,52,29.14827211,78.71024836,6.390741836,117.536781,banana
23,15.0,6,29.008124,84.96089355,6.664187809,45.91011391,orange
18,21.0,9,38.4418717,93.63739039,6.544029776,77.71566883,orange
72,58.0,77,19.45339934,18.23490739,8.380185271,75.6317566,chickpea
4,26.0,30,18.47412402,99.68919664,7.130837931,108.4758509,mango
99,57.0,38,26.75754171,81.17734011,5.960370061,272.29990560000005,rice
30,58.0,17,28.66086349,86.12194568,6.860602782000001,50.01534317,mungbean
3,136.0,197,21.98141856,91.12719303,6.142803397000001,115.4789148,apple
28,66.0,19,34.63880966,61.38597868,7.69950698,72.43169115,blackgram
0,11.0,51,26.6333118,84.31756844,6.560443519,56.31866159,watermelon
15,27.0,26,33.80398664,46.12866113,4.507523551,90.82549241,mango
32,36.0,15,34.9466155,65.26774011,7.162357641,70.1415139,lentil
29,11.0,11,13.70319166,90.95589386,7.609348255,106.2944879,orange
9,70.0,20,19.30607278,23.96362799,5.591560999,129.3449326,pigeonpeas
20,60.0,15,28.49584395,62.44616219,7.841496029,53.14531023,lentil
40,62.0,16,27.32198928,34.13737127,4.697750704,96.51524028,pigeonpeas
50,77.0,24,28.84079155,63.37230676,6.734447425,70.25496749,blackgram
33,77.0,23,27.14865285,96.66355213,6.027707171,149.2433497,lentil
40,27.0,34,24.96273236,92.40501423,6.4973666770000005,109.4169192,mango
78,54.0,36,26.54348085,84.67353597,7.072655622,183.6222657,rice
37,21.0,30,31.40948821,49.21729127,6.832979508999999,92.99739415,mango
22,63.0,17,27.70496805,63.20915034,7.74672376,37.46160727,lentil
21,25.0,40,22.5526059,89.32594859999998,6.327673765,104.8955643,pomegranate
45,55.0,45,38.4191628,91.14220381,6.751452932,119.2653877,papaya
70,46.0,53,42.84609252,94.63548176,6.691228172,78.80996390000001,papaya
27,71.0,24,23.45379018,46.48714759,7.10959773,150.87122019999995,pigeonpeas
5,62.0,18,25.97482359,69.36385721,6.822586546,103.2234212,blackgram
108,29.0,50,28.82629037,94.26765349,6.201797639,26.23838511,muskmelon
120,19.0,51,25.66576039,88.6984228,6.114128685,54.22722466,muskmelon
27,24.0,38,19.20090378,94.27659596,6.9235093710000015,108.0423555,pomegranate
28,76.0,20,22.17499963,52.13873824,6.410441476,53.46622584,lentil
75,38.0,19,21.53574127,71.50905983,5.918263801,102.4852929,maize
70,38.0,16,23.31689124,73.4541537,5.852607099,94.29712821,maize
55,57.0,35,24.29496635,77.62976013,6.176618831,184.9800516,jute
35,136.0,201,22.03911546,90.78075845,6.231950009,110.9804014,grapes
64,21.0,52,29.84070774,93.76312893,6.126019932,23.28207838,watermelon
82,23.0,52,29.0938272,55.5661059,6.908671378999999,112.8610793,muskmelon
87,25.0,54,27.350629600000005,94.29119509999998,6.067665497999999,27.21244021,muskmelon
15,11.0,11,23.12808226,92.68328358,6.630646082999999,109.3930157,orange
61,59.0,20,23.33844615,59.24580604,6.47444292,105.0083144,maize
37,50.0,21,29.65296893,88.48587386,6.5304707,56.01913159,mungbean
90,59.0,35,25.66585205,80.66385045,6.94801983,209.5869708,rice
35,52.0,16,27.10606808,89.89593328,6.698574085,37.45680611,mungbean
18,125.0,204,22.35548159,94.47811755,6.046673619,116.7366261,grapes
20,139.0,202,23.50201428,92.21083961,5.66999105,107.9868949,grapes
70,65.0,48,21.59343016,20.31871249,5.811314232000001,61.13872036,papaya
6,13.0,203,12.7567962,81.62497448,6.130310493,66.77844567,grapes
118,88.0,51,25.5503704,79.492725,6.73210948,78.58488484,banana
94,89.0,48,25.78749808,84.51194224,6.020445317,114.2005455,banana
78,42.0,45,20.13017482,81.60487287,7.628472891,262.7173405,rice
50,74.0,81,27.10053268,63.36085585,6.5408208,73.84949872,chickpea
57,41.0,17,19.29563411,69.63481219,5.77597783,83.21030571,maize
33,75.0,79,20.36720401,16.89574311,8.766128654,82.2545577,chickpea
92,89.0,52,27.39341554,81.4654833,6.438137278999998,94.31102057,banana
33,58.0,16,28.06642822,85.91625451,6.42937879,39.23831035,mungbean
100,55.0,42,26.38905406,83.31240346,7.433313409,176.1516409,rice
19,36.0,21,27.8640132,80.4513142,6.852884642999999,42.83053902,mungbean
24,18.0,33,30.41235793,52.48100602,6.621623545,93.92375879,mango
35,55.0,45,32.57720726,92.74889453,6.92791761,93.7942847,papaya
77,60.0,18,24.9321581,73.80435276,6.550563822999999,79.74078719,maize
35,66.0,84,19.37101121,15.77458129,6.138243973,85.24819851,chickpea
60,38.0,39,26.04371967,84.96907151,5.9999690260000005,186.7536773,rice
31,144.0,202,11.02105378,80.55557235,5.87060062,68.23963161,grapes
30,60.0,23,30.33276599,52.35249879,6.446091759,149.299952,pigeonpeas
38,56.0,20,28.27265858,61.18956161,7.5131510760000015,63.29900785,lentil
106,20.0,48,29.73019662,90.97015715,6.342573112,20.49035619,muskmelon
25,54.0,20,29.06631494,83.6869203,6.626629798,43.95183726,mungbean
7,144.0,195,21.41363812,93.58065995,5.878568981,118.3979065,grapes
13,75.0,25,30.55992394,35.29006485,6.979540061,178.8998611,pigeonpeas
20,7.0,10,25.16296632,92.54736032,7.105904818,114.3117197,orange
6,74.0,17,26.88630675,41.69617915,4.7509292180000005,94.46748008,pigeonpeas
109,26.0,51,28.27973674,90.38971208,6.224535448999998,21.58992507,muskmelon
33,75.0,25,29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas
73,56.0,21,26.14384005,66.20569924,6.655426355,107.2361366,maize
28,70.0,19,29.77013109,66.29327012,6.547361617999999,35.69674138,lentil
82,78.0,55,25.05802193,84.97323747,5.738678895,110.4408803,banana
81,16.0,46,26.90435747,86.25426228,6.727468157000001,59.75980023,muskmelon
17,20.0,14,18.86883219,93.24688124,6.157135092000001,119.3936976,orange
3,68.0,19,24.38041875,61.18458224,6.868881707999999,53.13946695,lentil
3,60.0,25,25.36140526,46.82652785,9.160691747,55.60523179,mungbean
17,60.0,19,28.50677929,45.20094476,3.793575185,66.1761456,pigeonpeas
36,43.0,25,28.66024187,59.3189118,8.399135957999999,36.92629678,mothbeans
60,38.0,36,26.59104992,82.94164078,6.033485257000001,161.2469997,jute
39,23.0,29,31.34920143,91.48247612,7.181907673,109.1549823,coconut
47,65.0,25,32.88733849,64.59457409,7.70650895,71.50569456,blackgram
18,57.0,23,30.97758716,32.24914235,7.161797643,180.716828,pigeonpeas
55,79.0,22,28.27265858,61.18956161,7.5131510760000015,63.29900785,blackgram
102,81.0,48,25.05802193,84.97323747,5.738678895,110.4408803,banana
17,15.0,32,28.74013335,93.39676499,5.620733794,156.76508230000005,coconut
102,27.0,48,29.03167341,93.12603235,6.35544263,24.15591199,muskmelon
75,56.0,36,26.29465461,84.56919326,7.023936392,257.4914906,rice
35,59.0,22,28.02952623,84.8845732,6.5563729660000005,36.12042927,mungbean
25,45.0,19,27.77799528,54.82130787,9.45949344,50.28438729,mothbeans
6,65.0,16,22.47253208,62.56532471,5.667419697000001,96.74706956,pigeonpeas
95,12.0,51,25.76484262,84.17269959999999,6.681606702000001,44.22066914,muskmelon
3,58.0,22,29.94413861,67.31323084,7.52178027,40.37113729,lentil
26,80.0,25,28.76794904,37.57792132,4.674941549,91.72084869,pigeonpeas
99,29.0,48,29.19378695,91.46241065,6.660954816,26.48240255,muskmelon
120,7.0,49,24.24782473,83.03687902,6.653867608,54.76576239999999,watermelon
85,25.0,52,26.0713757,88.7285657,6.467095849,57.79652846,watermelon
4,67.0,22,22.47253208,62.56532471,5.667419697000001,96.74706956,lentil
115,18.0,45,29.17052093,94.19790371,6.0124803510000016,22.06994464,muskmelon
93,12.0,47,29.12533739,91.52291141,6.776987974,21.90440445,muskmelon
37,9.0,11,16.39624284,92.18151927,6.625538653,102.944161,orange
5,25.0,34,28.130115000000004,95.64807631,5.686972967000001,151.0761899,coffee
82,27.0,45,28.50416396,93.46806467,6.565312652999999,24.20007242,muskmelon
0,26.0,37,22.44581266,89.90147027,6.7380162210000005,109.3905998,pomegranate
13,22.0,40,24.32116642,21.0278674,6.418062652000001,136.0456753,pomegranate
25,27.0,38,19.20090378,94.27659596,6.9235093710000015,108.0423555,pomegranate
81,18.0,45,28.52379742,92.09688432,6.041027474,29.86681385,muskmelon
111,50.0,19,23.96436009,78.02763149,6.419536555,84.63148859,cotton
50,59.0,54,40.76998685,92.09278584,6.747975732,209.8678411,papaya
38,135.0,199,41.36106301,82.79782954,6.444373116,69.92107482,grapes
14,139.0,199,21.72484506,92.83975602,6.0565436,121.6961761,apple
3,18.0,30,21.25433607,92.65058936,7.159520979,106.2784673,mango
66,36.0,16,23.09348056,60.11593810000001,6.033550195,65.49730729,maize
34,48.0,21,29.78416743,85.16906976,6.79385576,40.77872823,mungbean
56,57.0,51,31.56213762,93.0484859,6.506120752,63.62250788,papaya
63,58.0,36,21.66628296,80.70960551,7.062779015,210.8142087,rice
57,60.0,19,26.23773129,67.88521396,7.504608385,73.58663968,blackgram
53,74.0,17,29.43463808,64.94329356,7.517097,72.17818157,blackgram
40,54.0,45,35.32876402,91.06138506,6.678449317999999,163.9069365,papaya
80,43.0,42,23.1426498,74.99739774,7.380396262,151.9035477,jute
67,55.0,54,21.94766735,80.97384195,6.012632591,213.3560921,papaya
83,25.0,54,28.55852465,90.45773041,6.159020864,27.26588346,muskmelon
38,15.0,35,15.83388699,91.68293851,7.651225301,109.7571416,pomegranate
35,68.0,49,42.93605359,90.09448142,6.612429546,234.8466111,papaya
85,21.0,49,29.87331077,90.60932469,6.186770318,24.69720481,muskmelon
95,12.0,51,27.98780984,92.78226196,6.504906978999999,27.14509034,muskmelon
29,36.0,21,33.56150184,45.53556603,5.977413802999999,95.70525913,mothbeans
85,9.0,45,28.20619412,92.86798698,6.447662945,28.78654515,watermelon
20,62.0,25,32.47648301,64.34848735,7.397190844,65.82045699999999,blackgram
55,60.0,25,30.91219459,68.79427388,7.747775262999999,66.63830637,blackgram
99,92.0,48,25.89762315,81.96664832,6.277245253999999,54.49960057,banana
31,62.0,16,28.69180475,49.47225353,5.833031707999999,96.36222901,pigeonpeas
20,60.0,22,28.49584395,62.44616219,7.841496029,53.14531023,lentil
6,74.0,18,22.47253208,62.56532471,5.667419697000001,96.74706956,lentil
90,19.0,53,24.84740848,89.20454622,6.391858432,59.67927244,watermelon
27,61.0,20,20.10993761,23.22323766,5.59503163,73.36386477,kidneybeans
20,59.0,23,34.87248659,38.83786012,5.180271502,148.25027859999997,pigeonpeas
18,19.0,42,23.2801227,94.94330457,6.368560522,111.1382096,pomegranate
32,25.0,39,18.09903225,85.70786282,5.892913826,107.0050976,pomegranate
18,77.0,23,25.87990287,67.55109024,6.347379185,47.89645224,pigeonpeas
22,17.0,30,30.764551500000003,47.93791463,5.956027059,90.38503469,mango
84,41.0,20,9.949929082,72.55138983,5.841138354,66.00817551,mungbean
35,16.0,29,31.86641378,52.19331595,5.064613314,98.46768642,mango
22,46.0,24,28.56149805,83.63802195,6.689825155,41.013132,mungbean
28,135.0,203,19.2077707,82.90428409999998,6.484323189,66.83113717,grapes
97,50.0,40,24.52922681,80.54498576,7.070959995,260.2634026,rice
59,55.0,17,31.74379487,62.51007687,7.332375138,68.97097538,blackgram
36,65.0,19,25.71269843,64.1123333,7.692013657,50.17067771,lentil
35,71.0,83,19.37101121,15.77458129,6.138243973,85.24819851,chickpea
39,132.0,45,32.51247398,94.65904123,6.704204398,51.07048113,papaya
36,59.0,55,34.28879307,93.61082872,6.721130542999999,127.2509777,papaya
16,57.0,23,22.99774444,40.24218572,4.603563116,159.689339,pigeonpeas
22,123.0,205,32.44577836,83.88504863,5.896343436,68.73932528,apple
95,55.0,45,23.64124821,80.28597873,5.012139669,263.1103304,rice
99,17.0,54,25.85483596,89.13163965,6.049609892,46.85176955,watermelon
5,29.0,37,21.02432943,93.0569505,5.578095745,104.7847006,pomegranate
15,28.0,27,33.80398664,46.12866113,4.507523551,90.82549241,mango
107,45.0,21,23.0865933,83.55546146,7.2277455160000015,71.84080724,cotton
48,59.0,47,37.4620912,90.44967809,6.933809742999999,172.3458448,papaya
22,63.0,16,28.63618921,61.39451307,7.702287236,68.54877876,blackgram
29,10.0,26,24.31274458,96.9285558,6.089443602999999,184.4103931,coconut
7,23.0,44,18.47412402,89.68919664,7.130837931,108.4758509,pomegranate
5,55.0,19,18.72987676,61.33186249,5.001038726,139.8710041,pigeonpeas
85,21.0,52,29.87331077,90.60932469,6.186770318,24.69720481,muskmelon
100,30.0,49,26.20234499,80.38266489,6.87606733,56.47941847,watermelon
92,5.0,55,26.70607759,81.14149505,6.944640222,51.51033554,muskmelon
84,25.0,45,29.94349168,93.90741192,6.251420275,20.39020503,muskmelon
107,12.0,52,29.57240298,93.61870344,6.559763394,27.56918621,muskmelon
11,72.0,203,12.14190714,83.56812483,5.647202395,69.63122027,grapes
44,77.0,21,32.63918668,61.3009051,6.6287228360000015,116.450422,blackgram
22,9.0,40,24.72235539,88.87651295,5.744361602000001,112.1926517,pomegranate
82,28.0,27,24.31274458,53.57285558,6.089443602999999,184.4103931,coffee
91,94.0,48,27.96236771,84.15403614,5.644486582000001,97.55986676,banana
0,21.0,12,22.92052307,23.01014392,6.988035315,110.2437841,orange
82,24.0,54,28.50416396,93.46806467,6.565312652999999,24.20007242,muskmelon
87,21.0,50,27.350629600000005,94.29119509999998,6.067665497999999,27.21244021,muskmelon
22,55.0,22,18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans
90,40.0,37,25.72668885,81.86171563,6.626503893,191.9649389,jute
71,60.0,38,22.08576562,83.47038318,6.3799706,231.7364957,rice
35,52.0,17,27.10606808,89.89593328,6.698574085,37.45680611,mungbean
22,37.0,17,29.87888063,87.32761241,6.89077995,44.75215854,mungbean
99,57.0,19,20.57981887,65.34583901,6.671085817000001,78.34604471,maize
28,31.0,34,32.45465292,50.69693751,6.526654345,95.04871605,mango
22,56.0,85,18.8392908,14.74071856,7.811997977000001,94.78189594,chickpea
22,21.0,26,27.67256197,45.41692012,4.947683034,92.84991507,mango
32,127.0,204,9.535585543,80.73112694,5.908724337000001,69.44115171,grapes
12,34.0,27,33.36140093,45.02236377,6.13526938,98.81596545,mango
5,19.0,31,28.33333307,51.39586505,6.4341977560000005,91.67241761,mango
37,36.0,25,27.552973600000005,47.90859131,5.910634533,90.40332704,mango
34,59.0,22,28.56212158,83.24855855,6.935804256,56.48265193,mungbean
74,56.0,44,20.26707606,81.63895217,5.01450727,270.4417274,jute
82,20.0,48,29.34033587,90.01506395,6.541150335,21.44532907,muskmelon
22,24.0,33,30.41235793,52.48100602,6.621623545,93.92375879,mango
100,73.0,45,25.56703012,75.94067692,5.590236025,102.7867717,banana
3,18.0,30,28.19912143,46.50567601,8.709291687999999,52.13580529,mango
60,55.0,44,26.13871511,79.1188943,6.067302109,171.4892533,jute
33,143.0,196,22.63946441,90.18451645,5.69794552,108.3405879,apple
70,54.0,49,39.73149053,91.12220596,6.919342407,122.7628653,papaya
30,64.0,21,30.33276599,92.35249879,6.446091759,149.299952,pigeonpeas
3,55.0,16,18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas
23,24.0,13,34.591784600000004,92.13229786,6.730757538,115.5650287,orange
27,67.0,19,31.46417866,48.17631461,7.064973419,165.40535400000005,pigeonpeas
